ID	Gal	U	B	V	R	I	J	H	K	3.6	4.5	5.8	8.0	F_U_Jy	F_B_Jy	F_V_Jy	F_R_Jy	F_I_Jy	F_J_Jy	F_H_Jy	F_K_Jy	F_3.6_Jy	F_4.5_Jy	F_5.8_Jy	F_8.0_Jy	lam_F_0.36_um	F_0.44_um	lam_F_0.44_um	F_0.55_um	lam_F_0.55_um	F_0.71_um	lam_F_0.71_um	F_0.97_um	lam_F_0.97_um	F_1.24_um	lam_F_1.24_um	F_1.66_um	lam_F_1.66_um	F_2.16_um	lam_F_2.16_um	F_3.55_um	lam_F_3.55_um	F_4.44_um	lam_F_4.44_um	F_5.73_um	lam_F_5.73_um	F_7.87_um	lam_F_7.87_um
J013345.51+304317.4	M33	18.79	18.61	18.23	18.02	17.73	14.83	14.152	13.72	99.99	99.99	99.99	99.99	5.55631256609e-05	0.000148576475419	0.000193021940491	0.00018217762018	0.000213196769434	0.00186418202929	0.00223614497546	0.00216735701167	99.99	99.99	99.99	99.99	4.63026047174e-13	2.30232141662e-12	1.01302142331e-12	1.91426717842e-12	1.05284694813e-12	1.08417548213e-12	7.6976459231e-13	6.79764383357e-13	6.59371451856e-13	3.66670234743e-12	4.52837739907e-12	2.42861779278e-12	4.0363627716e-12	1.39491076273e-12	3.01161233673e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013345.73+304319.9	M33	17.71	17.71	17.68	19.69	19.31	14.83	14.152	13.72	99.99	99.99	99.99	99.99	0.000150240378367	0.0003403690415	0.000320336685287	3.91286644327e-05	4.97485720487e-05	0.00186418202929	0.00223614497546	0.00216735701167	99.99	99.99	99.99	99.99	1.25200315306e-12	5.27431365961e-12	2.32069801023e-12	3.17689274664e-12	1.74729101065e-12	2.32862513982e-13	1.65332384927e-13	1.5862016808e-13	1.53861563037e-13	3.66670234743e-12	4.52837739907e-12	2.42861779278e-12	4.0363627716e-12	1.39491076273e-12	3.01161233673e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013345.86+304444.5	M33	18.09	18.27	18.1	1.82	1.64	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000105873353314	0.000203212328236	0.000217573840307	550.167617482	581.80924715	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.82277944284e-13	3.1489513673e-12	1.38553860161e-12	2.15775709396e-12	1.18676640168e-12	3.27415761247e-06	2.32465190485e-06	1.85506189973e-06	1.79941004273e-06	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013346.16+303448.5	M33	17.28	17.27	17.08	16.97	16.75	16.311	15.89	15.81	99.99	99.99	99.99	99.99	0.000223247533126	0.000510446290013	0.00055668135717	0.000479175963199	0.000525751619994	0.000476527882494	0.000451128180231	0.000316177131573	99.99	99.99	99.99	99.99	1.86039610938e-12	7.909808213e-12	3.48031561372e-12	5.52080684797e-12	3.03644376638e-12	2.85167206824e-12	2.02468716845e-12	1.67632570941e-12	1.62603593813e-12	9.37293610766e-13	1.1575576093e-12	4.89958360193e-13	8.1431079464e-13	2.03491571248e-13	4.39338302325e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013346.30+301945.7	M33	22.97	21.55	19.84	19.01	18.23	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.18246057236e-06	9.90717995555e-06	4.38133718362e-05	7.31972937307e-05	0.000134518067494	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.85383810299e-15	1.53520350551e-13	6.75489542424e-14	4.34512778541e-13	2.38982028198e-13	4.35611746066e-13	3.09284339707e-13	4.28902330195e-13	4.16035260289e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013346.57+305331.2	M33	23.23	21.89	19.96	18.95	18.0	16.61	15.936	14.95	99.99	99.99	99.99	99.99	9.30650614955e-07	7.24352647261e-06	3.92289494021e-05	7.73561816416e-05	0.000166257260271	0.00036181645739	0.000432414209337	0.000698120602986	99.99	99.99	99.99	99.99	7.75542179129e-15	1.12244728398e-13	4.9387680495e-14	3.89047432087e-13	2.13976087648e-13	4.60362120462e-13	3.26857105528e-13	5.30100734203e-13	5.14197712177e-13	7.11665080346e-13	8.78906374227e-13	4.69633612386e-13	7.80531063786e-13	4.49310352445e-13	9.70061050929e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013346.72+305124.8	M33	99.99	21.3	19.26	18.13	16.91	15.531	14.511	14.379	99.99	99.99	99.99	99.99	99.99	1.24724006053e-05	7.47492220926e-05	0.0001646247106	0.000453712369509	0.000977435969727	0.00160657112331	0.00118121908463	99.99	99.99	99.99	99.99	99.99	1.93270670536e-13	8.50390950359e-14	7.41314599266e-13	4.07723029596e-13	9.79714603847e-13	6.95597368731e-13	1.44663312629e-12	1.4032341325e-12	1.92254120486e-12	2.374338388e-12	1.7448543177e-12	2.89994787601e-12	7.60232488428e-13	1.64134194252e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013346.83+302013.8	M33	99.99	21.71	19.83	18.84	17.84	16.717	15.639	15.407	99.99	99.99	99.99	99.99	99.99	8.54968377051e-06	4.42187719745e-05	8.56041904423e-05	0.000192655148498	0.000327859911308	0.000568460060094	0.000458279525891	99.99	99.99	99.99	99.99	99.99	1.32484769171e-13	5.82932984353e-14	4.3853327578e-13	2.41193301679e-13	5.09447671746e-13	3.61707846939e-13	6.14268727276e-13	5.95840665457e-13	6.44875171811e-13	7.96420837187e-13	6.17389405238e-13	1.0261011915e-12	2.94948658464e-13	6.36794153623e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013348.02+301751.3	M33	21.55	20.89	19.12	18.12	17.11	15.868	14.937	14.684	99.99	99.99	99.99	99.99	4.37307241137e-06	1.81949158628e-05	8.50367546467e-05	0.000166147964292	0.000377381511459	0.000716618997455	0.00108517544129	0.000891929349974	99.99	99.99	99.99	99.99	3.64422700948e-14	2.81946010271e-13	1.24056244519e-13	8.43339715504e-13	4.63836843527e-13	9.88779791464e-13	7.02033651939e-13	1.20325702453e-12	1.16715931379e-12	1.40953432599e-12	1.7407748926e-12	1.17858028612e-12	1.95880043554e-12	5.7404564323e-13	1.23936454373e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013348.28+305208.8	M33	17.41	17.76	17.64	17.54	17.46	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000198055391185	0.000325049911144	0.000332358413614	0.000283462115848	0.000273388737568	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.65046159321e-12	5.03693044128e-12	2.21624939416e-12	3.29611649865e-12	1.81286407426e-12	1.68693978882e-12	1.19772725006e-12	8.71682657779e-13	8.45532178046e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013348.29+302527.5	M33	22.87	21.19	19.56	18.84	18.17	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.29654223539e-06	1.38022551531e-05	5.67030836303e-05	8.56041904423e-05	0.000142161049033	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.08045186283e-14	2.13877920761e-13	9.41062851346e-14	5.62344631045e-13	3.09289547075e-13	5.09447671746e-13	3.61707846939e-13	4.53271492293e-13	4.39673347524e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013348.36+304242.1	M33	17.2	17.11	16.75	16.57	16.33	15.979	15.795	15.424	99.99	99.99	99.99	99.99	0.000240318203439	0.0005914936024	0.00075440868129	0.000692619994394	0.000774070683292	0.000646976218291	0.000492379492813	0.000451159861981	99.99	99.99	99.99	99.99	2.00265169532e-12	9.16570664876e-12	4.03291092545e-12	7.481738988e-12	4.1149564434e-12	4.12192022055e-12	2.92656335659e-12	2.46807530011e-12	2.39403304111e-12	1.27255234793e-12	1.57160214969e-12	5.34760317495e-13	8.88771647676e-13	2.90366443461e-13	6.26901151433e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013348.48+304510.6	M33	17.45	17.28	16.92	16.73	16.45	15.643	15.13	14.864	99.99	99.99	99.99	99.99	0.00019089153431	0.000505766490296	0.000645069751282	0.000597716196916	0.000693075615864	0.00088163397314	0.000908447756327	0.000755666996775	99.99	99.99	99.99	99.99	1.59076278591e-12	7.83729065542e-12	3.44840788838e-12	6.39738596313e-12	3.51856227972e-12	3.55712872595e-12	2.52556139542e-12	2.20982766244e-12	2.14353283257e-12	1.73410606266e-12	2.14162098738e-12	9.86641031343e-13	1.63979739409e-12	4.86347205913e-13	1.05002361757e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013348.62+305840.5	M33	20.94	20.02	18.4	17.6	16.89	15.869	15.172	14.933	99.99	99.99	99.99	99.99	7.66984643545e-06	4.05461900467e-05	0.00016504663617	0.000268222387855	0.000462147512235	0.000715959270829	0.000873976905332	0.000709137505153	99.99	99.99	99.99	99.99	6.39153869621e-14	6.28298399484e-13	2.76451295773e-13	1.63682614383e-12	9.00254379109e-13	1.59624511717e-12	1.13333403319e-12	1.47352804411e-12	1.42932220279e-12	1.40823669458e-12	1.7391723178e-12	9.49203153667e-13	1.57757564139e-12	4.56400829613e-13	9.85369391135e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013348.83+301913.3	M33	23.04	21.05	19.1	18.11	17.14	16.005	15.122	14.845	99.99	99.99	99.99	99.99	1.10863010733e-06	1.5701822068e-05	8.66177059511e-05	0.000167685312478	0.000367096817576	0.000631667186603	0.000915166167911	0.000769007286989	99.99	99.99	99.99	99.99	9.23858422776e-15	2.43313358492e-13	1.07057877737e-13	8.59018571416e-13	4.72460214279e-13	9.97928858229e-13	7.08529489343e-13	1.1704649301e-12	1.13535098219e-12	1.24244066273e-12	1.53441421847e-12	9.93937720104e-13	1.65192449081e-12	4.94933015402e-13	1.06856038025e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.09+305221.1	M33	99.99	21.34	19.27	18.2	17.14	15.769	14.84	14.677	99.99	99.99	99.99	99.99	99.99	1.20212616976e-05	7.40639171053e-05	0.000154345874059	0.000367096817576	0.00078503372979	0.0011865880127	0.000897698408268	99.99	99.99	99.99	99.99	99.99	1.86279881678e-13	8.19631479383e-14	7.34518186168e-13	4.03985002392e-13	9.18543190197e-13	6.5216566504e-13	1.1704649301e-12	1.13535098219e-12	1.54410083061e-12	1.90696452581e-12	1.28872179218e-12	2.1418556186e-12	5.77758608589e-13	1.24738083594e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.16+303655.0	M33	18.61	18.31	17.9	17.68	17.37	99.99	99.99	99.99	99.99	99.99	99.99	99.99	6.55823037989e-05	0.000195861939912	0.000261581290104	0.000249169582499	0.000297016529702	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.46519198324e-13	3.03505072178e-12	1.33542231759e-12	2.59419461261e-12	1.42680703693e-12	1.48285805891e-12	1.05282922183e-12	9.47018375074e-13	9.18607823821e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.29+304050.0	M33	18.03	18.16	17.99	17.89	17.69	16.361	15.279	15.603	99.99	99.99	99.99	99.99	0.000111888813542	0.000224879595624	0.000240772386455	0.000205350150039	0.000221197706448	0.000455080594814	0.000791953999922	0.000382587216854	99.99	99.99	99.99	99.99	9.32406779513e-13	3.48470447764e-12	1.53326997016e-12	2.38782532022e-12	1.31330392612e-12	1.2220798455e-12	8.67676690306e-13	7.05274863794e-13	6.8411661788e-13	8.95108449207e-13	1.10545893477e-12	8.60120249973e-13	1.42951985546e-12	2.46233095701e-13	5.31617253619e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.54+303823.9	M33	18.04	18.32	18.26	18.21	18.05	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000110863010733	0.000194066266854	0.00018776155674	0.000152930822581	0.000158774450931	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.23858422776e-13	3.00722520951e-12	1.32317909219e-12	1.86209808338e-12	1.02415394586e-12	9.10121935611e-13	6.46186574284e-13	5.06242271008e-13	4.91055002878e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.56+303941.6	M33	17.01	17.0	16.75	16.61	16.36	15.839	15.762	15.208	99.99	99.99	99.99	99.99	0.00028627713923	0.000654560888486	0.00075440868129	0.000667567252939	0.000752975108179	0.000736017799207	0.000507574688352	0.000550465943669	99.99	99.99	99.99	99.99	2.38564282692e-12	1.01429889745e-11	4.46291514877e-12	7.481738988e-12	4.1149564434e-12	3.97282634163e-12	2.82070670256e-12	2.40081339626e-12	2.32878899437e-12	1.44769027365e-12	1.78789748795e-12	5.51263416649e-13	9.1619979847e-13	3.54279828014e-13	7.64890148683e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.85+304059.2	M33	17.96	18.21	18.04	17.9	17.59	15.054	14.408	14.332	99.99	99.99	99.99	99.99	0.000119340174532	0.000214758346568	0.000229935843983	0.000203467488547	0.000242538462157	0.00151666029374	0.00176644433638	0.00123347529386	99.99	99.99	99.99	99.99	9.94501454437e-13	3.32786694063e-12	1.46426145388e-12	2.28035547752e-12	1.25419551264e-12	1.21087575013e-12	8.59721782594e-13	7.73318510438e-13	7.50118955125e-13	2.98315388302e-12	3.68419504553e-12	1.91848837725e-12	3.188527683e-12	7.93864579627e-13	1.71395362741e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.86+303246.1	M33	17.72	17.01	16.01	15.55	99.99	14.683	14.296	13.948	99.99	99.99	99.99	99.99	0.000148862966299	0.00064855983819	0.00149144305915	0.00177212774264	99.99	0.00213446145756	0.00195839348925	0.00175683289716	99.99	99.99	99.99	99.99	1.24052471916e-12	1.00499974926e-11	4.42199889675e-12	1.47911708345e-11	8.13514395898e-12	1.05462869033e-11	7.48786370132e-12	99.99	99.99	4.19832114782e-12	5.18492661756e-12	2.12695926491e-12	3.53500629828e-12	1.13069748241e-12	2.44117586451e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.94+305006.9	M33	18.73	18.44	17.95	17.69	17.44	16.841	17.544	16.131	99.99	99.99	99.99	99.99	5.87200840651e-05	0.000173760097523	0.000249808192692	0.000246885182035	0.000278471413678	0.000292474708676	9.8333151151e-05	0.00023525044582	99.99	99.99	99.99	99.99	4.89334033876e-13	2.69256349467e-12	1.18472793766e-12	2.47743662174e-12	1.36259014195e-12	1.46926313451e-12	1.0431768255e-12	8.8788844833e-13	8.6125179488e-13	5.75275205972e-13	7.10464879375e-13	1.06797029319e-13	1.77496662728e-13	1.51407164138e-13	3.26888067374e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013349.99+304314.1	M33	99.99	21.59	19.46	18.46	17.43	15.865	15.011	14.81	99.99	99.99	99.99	99.99	99.99	9.54882758343e-06	6.21736948548e-05	0.000121477270335	0.000281048077944	0.000718601827039	0.00101367784968	0.000794201046752	99.99	99.99	99.99	99.99	99.99	1.47967369578e-13	6.51056426143e-14	6.16598626659e-13	3.39129244662e-13	7.22935550498e-13	5.13284240853e-13	8.96103978991e-13	8.69220859621e-13	1.41343439894e-12	1.74559148269e-12	1.1009286468e-12	1.82974341098e-12	5.11147716745e-13	1.10356792045e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013350.71+304254.3	M33	17.05	17.28	17.14	17.06	16.92	16.693	16.124	16.491	99.99	99.99	99.99	99.99	0.00027592221559	0.000505766490296	0.000526752587194	0.000441057310121	0.000449552709502	0.000335187888024	0.000363663703022	0.000168861427029	99.99	99.99	99.99	99.99	2.29935179658e-12	7.83729065542e-12	3.44840788838e-12	5.22399260027e-12	2.87319593015e-12	2.62482033399e-12	1.86362243713e-12	1.43337031407e-12	1.39036920465e-12	6.59288737118e-13	8.14221590341e-13	3.94965509588e-13	6.56432676936e-13	1.08679198076e-13	2.34638388646e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013351.48+305252.9	M33	17.25	17.07	16.69	16.48	16.27	15.879	15.643	15.587	99.99	99.99	99.99	99.99	0.00022950210257	0.000613691420265	0.00079727230349	0.000752480109339	0.000818051451472	0.000709395316779	0.000566369628918	0.000388266977674	99.99	99.99	99.99	99.99	1.91251752142e-12	9.50968109914e-12	4.18425968362e-12	7.90683276188e-12	4.34875801904e-12	4.47815974612e-12	3.17949341974e-12	2.60830519122e-12	2.53005603548e-12	1.39532590296e-12	1.72322749015e-12	6.15119043341e-13	1.02232785003e-12	2.49888589214e-13	5.39509464114e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013351.65+303225.9	M33	17.63	17.31	16.74	16.46	16.13	15.759	15.47	15.214	99.99	99.99	99.99	99.99	0.000161728540995	0.000491982949315	0.000761389138873	0.000766469759055	0.000930637652402	0.000792297557459	0.000664201659953	0.000547432346306	99.99	99.99	99.99	99.99	1.34773784162e-12	7.62370272699e-12	3.35442919988e-12	7.55096666651e-12	4.15303166658e-12	4.56141495172e-12	3.23860461572e-12	2.96727915528e-12	2.87826078062e-12	1.55838821969e-12	1.92460945132e-12	7.21371819383e-13	1.19891996381e-12	3.52327405045e-13	7.60674867493e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013351.69+301438.1	M33	23.07	21.33	19.57	18.72	17.93	16.841	16.1	15.561	99.99	99.99	99.99	99.99	1.0784168591e-06	1.21324930626e-05	5.61832266349e-05	9.56081741611e-05	0.000177329348931	0.000292474708676	0.000371791928085	0.000397676982801	99.99	99.99	99.99	99.99	8.98680715918e-15	1.88003508201e-13	8.27215436086e-14	5.57189024478e-13	3.06453963463e-13	5.6898338124e-13	4.03978200681e-13	5.65403386962e-13	5.48441285353e-13	5.75275205972e-13	7.10464879375e-13	4.03793359404e-13	6.7110456333e-13	2.55944867603e-13	5.52584969154e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013351.84+303827.4	M33	17.65	17.16	16.46	16.15	15.83	15.46	15.117	15.23	99.99	99.99	99.99	99.99	0.000158776662449	0.000564872004971	0.000985386657255	0.00101975307718	0.00122681935643	0.00104349006146	0.000919390383012	0.000539424235982	99.99	99.99	99.99	99.99	1.32313885374e-12	8.75318189521e-12	3.85140003389e-12	9.77242965872e-12	5.3748363123e-12	6.06875467475e-12	4.30881581907e-12	3.91163574163e-12	3.79428666938e-12	2.05246451139e-12	2.53479367157e-12	9.9852552817e-13	1.65954942782e-12	3.47173386017e-13	7.49547340411e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013352.56+303815.9	M33	18.52	17.8	16.86	16.45	16.06	15.278	14.455	13.998	99.99	99.99	99.99	99.99	7.1250295303e-05	0.000313292538487	0.000681721007819	0.000773561816416	0.000992614510323	0.00123392373196	0.00169160888139	0.00167776239167	99.99	99.99	99.99	99.99	5.93752460858e-13	4.85473974928e-12	2.13608548968e-12	6.76086949903e-12	3.71847822447e-12	4.60362120462e-12	3.26857105528e-12	3.16488843763e-12	3.0699417845e-12	2.42703286129e-12	2.9973855837e-12	1.83721157297e-12	3.05344563427e-12	1.07980771273e-12	2.33130485179e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013352.94+301919.6	M33	23.24	21.26	19.37	18.47	17.63	16.57	15.726	15.495	99.99	99.99	99.99	99.99	9.22118358832e-07	1.29404700414e-05	6.75470952052e-05	0.000120363560027	0.000233765609172	0.000375394855853	0.000524686580393	0.000422600936495	99.99	99.99	99.99	99.99	7.68431965693e-15	2.00523812625e-13	8.82304775552e-14	6.69888547489e-13	3.68438701119e-13	7.16307637532e-13	5.08578422648e-13	7.45346824866e-13	7.2298642012e-13	7.38372743404e-13	9.11890338105e-13	5.69848189073e-13	9.47087690239e-13	2.71985921785e-13	5.87217605134e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013353.61+305611.1	M33	99.99	21.58	19.58	18.49	17.4	16.0	15.172	14.874	99.99	99.99	99.99	99.99	99.99	9.63718179722e-06	5.5668135717e-05	0.000118166677471	0.000288922004684	0.000634582829862	0.000873976905332	0.000748739000106	99.99	99.99	99.99	99.99	99.99	1.49336494792e-13	6.57080577083e-14	5.52080684797e-13	3.03644376638e-13	7.03233549716e-13	4.99295820299e-13	9.21209495219e-13	8.93573210362e-13	1.24817550826e-12	1.5414967527e-12	9.49203153667e-13	1.57757564139e-12	4.81888347928e-13	1.04039694318e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013353.91+302641.8	M33	99.99	21.2	19.06	17.75	16.37	14.896	14.055	13.62	99.99	99.99	99.99	99.99	99.99	1.36757153172e-05	8.98683312373e-05	0.000233611933832	0.000746071790893	0.00175423720294	0.0024451187537	0.00237645970655	99.99	99.99	99.99	99.99	99.99	2.11917076197e-13	9.32435135266e-14	8.9125617756e-13	4.90190897658e-13	1.3902713777e-12	9.87092678165e-13	2.37880260674e-12	2.30743852854e-12	3.45044934933e-12	4.26130494642e-12	2.65557867484e-12	4.41357175759e-12	1.5294892369e-12	3.30216726246e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013354.32+301724.6	M33	22.77	21.18	19.1	17.88	16.52	15.231	14.366	13.958	99.99	99.99	99.99	99.99	1.42163029148e-06	1.39299658476e-05	8.66177059511e-05	0.000207250231583	0.000649801365361	0.0012885115536	0.00183611533013	0.00174072615635	99.99	99.99	99.99	99.99	1.18469190957e-14	2.15856908796e-13	9.49770398701e-14	8.59018571416e-13	4.72460214279e-13	1.23338761109e-12	8.75705203873e-13	2.07185045816e-12	2.00969494442e-12	2.53440289846e-12	3.12998757959e-12	1.99415619706e-12	3.31428759951e-12	1.12033118558e-12	2.41879502966e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013354.96+304559.7	M33	99.99	21.47	19.56	18.42	17.06	15.611	14.662	14.455	99.99	99.99	99.99	99.99	99.99	1.06647345873e-05	5.67030836303e-05	0.000126036119849	0.000395166954155	0.000908005161106	0.00139797677575	0.00110136293088	99.99	99.99	99.99	99.99	99.99	1.65259316952e-13	7.2714099459e-14	5.62344631045e-13	3.09289547075e-13	7.50066176446e-13	5.32546985277e-13	1.25996478102e-12	1.22216583759e-12	1.78597615651e-12	2.20568055329e-12	1.51830552523e-12	2.52342378294e-12	7.0883707561e-13	1.53037924624e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013355.29+305234.9	M33	24.14	21.51	19.44	18.31	17.14	15.681	14.963	14.677	99.99	99.99	99.99	99.99	4.02519262829e-07	1.02789807245e-05	6.33295901426e-05	0.000139474567865	0.000367096817576	0.000851311141145	0.00105949754966	0.000897698408268	99.99	99.99	99.99	99.99	3.35432719024e-15	1.59281726103e-13	7.00839594853e-14	6.28062051001e-13	3.4543412805e-13	8.30041070413e-13	5.89329159993e-13	1.1704649301e-12	1.13535098219e-12	1.67446338962e-12	2.06796228618e-12	1.15069220858e-12	1.91245045065e-12	5.77758608589e-13	1.24738083594e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013355.36+304358.2	M33	17.52	17.43	17.15	17.01	16.81	16.481	15.916	15.695	99.99	99.99	99.99	99.99	0.000178972650013	0.000440504198068	0.000521923290446	0.000461843700754	0.000497485720487	0.000407463130082	0.000440453389703	0.000351504148611	99.99	99.99	99.99	99.99	1.4914387501e-12	6.82599480477e-12	3.0034377141e-12	5.17609874823e-12	2.84685431153e-12	2.74852430522e-12	1.95145225671e-12	1.5862016808e-12	1.53861563037e-12	8.01448566766e-13	9.89788979956e-13	4.78364753117e-13	7.95042219681e-13	2.26228035991e-13	4.88426329704e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013355.47+310009.0	M33	17.22	17.08	16.77	16.56	16.32	15.976	15.523	15.199	99.99	99.99	99.99	99.99	0.000235931901896	0.000608065063505	0.000740639171053	0.000699028728296	0.00078123307114	0.000648766351668	0.000632557423198	0.00055504788884	99.99	99.99	99.99	99.99	1.96609918247e-12	9.42249581877e-12	4.14589816026e-12	7.34518186168e-12	4.03985002392e-12	4.16005987877e-12	2.95364251393e-12	2.49091211969e-12	2.4161847561e-12	1.27607340229e-12	1.57595065182e-12	6.87003852517e-13	1.14180040288e-12	3.57228767482e-13	7.71256908995e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013355.62+303500.8	M33	17.8	17.52	16.97	16.68	16.29	15.804	15.581	15.592	99.99	99.99	99.99	99.99	0.000138288691928	0.000405461900467	0.000616036829941	0.000625885693424	0.000803120329767	0.000760130776974	0.000599652925286	0.000386483052956	99.99	99.99	99.99	99.99	1.15240576607e-12	6.28298399484e-12	2.76451295773e-12	6.1094561647e-12	3.36020089059e-12	3.72477103803e-12	2.644587437e-12	2.56069825625e-12	2.48387730856e-12	1.49511864212e-12	1.84647152301e-12	6.51267149411e-13	1.08240600232e-12	2.48740455438e-13	5.37030643292e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013356.45+304335.7	M33	17.81	17.97	17.86	17.78	17.64	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.00013702085358	0.000267886021055	0.00027139802153	0.000227245360077	0.000231622433185	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.1418404465e-12	4.15112635933e-12	1.82649559811e-12	2.69155062674e-12	1.48035284471e-12	1.35238262295e-12	9.60191662296e-13	7.38513444101e-13	7.16358040778e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
