ID	oID	Gal	RA	DEC	U	B	V	R	I	J	H	K	3.6	4.5	5.8	8.0	W1	W2	W3	W4	F_U_Jy	F_B_Jy	F_V_Jy	F_R_Jy	F_I_Jy	F_J_Jy	F_H_Jy	F_K_Jy	F_3.6_Jy	F_4.5_Jy	F_5.8_Jy	F_8.0_Jy	F_W1_Jy	F_W2_Jy	F_W3_Jy	F_W4_Jy	F_0.36_um	lam_F_0.36_um	F_0.44_um	lam_F_0.44_um	F_0.55_um	lam_F_0.55_um	F_0.71_um	lam_F_0.71_um	F_0.97_um	lam_F_0.97_um	F_1.24_um	lam_F_1.24_um	F_1.66_um	lam_F_1.66_um	F_2.16_um	lam_F_2.16_um	F_3.55_um	lam_F_3.55_um	F_4.44_um	lam_F_4.44_um	F_5.73_um	lam_F_5.73_um	F_7.87_um	lam_F_7.87_um	F_3.35_um	lam_F_3.35_um	F_4.60_um	lam_F_4.60_um	F_11.56_um	lam_F_11.56_um	F_22.09_um	lam_F_22.09_um	2MASS_ID	WISE_ID
J013322.17+304026.0	J013322.17+304026.0	M33	23.342375	30.6738888889	18.41	18.66	18.59	18.56	18.49	15.84	15.026	14.902	14.39	14.78	99.99	99.99	14.532	14.853	12.569	9.304	7.88472713977e-05	0.000141889432483	0.000138550046974	0.000110788587281	0.000105871878659	0.000735340213849	0.000999769668181	0.000729676660552	0.000486701839261	0.000219818607768	99.99	99.99	0.000476339699395	0.000196693630048	0.00029723702946	0.00158767679307	1.82516831939e-12	6.57060594981e-13	2.19869988351e-12	9.67427948745e-13	1.37405005264e-12	7.55727528951e-13	6.5932505821e-13	4.68120791329e-13	3.3756577317e-13	3.27438799975e-13	1.44635751548e-12	1.78625153162e-12	1.08582333948e-12	1.80463839022e-12	4.69619828038e-13	1.01390920873e-12	1.15858402522e-13	4.11297328953e-13	3.34668947256e-14	1.48559545687e-13	99.99	99.99	99.99	99.99	1.27137758875e-13	4.26242050404e-13	2.78527025596e-14	1.28200419341e-13	6.67188252783e-15	7.71322995277e-14	9.76244875323e-15	2.15635896796e-13	01332206+3040283	J013322.05+304028.9
J013322.62+302920.4	J013322.62+302920.4	M33	23.34425	30.489	19.15	18.32	17.23	16.75	16.33	15.854	15.323	14.98	15.14	15.15	99.99	99.99	14.822	14.728	12.238	9.216	3.98828944046e-05	0.000194066266854	0.000484849193302	0.000586806646832	0.000774070683292	0.000725919256417	0.000760501292764	0.000679094878416	0.000243928748421	0.000156337964397	99.99	99.99	0.000364684057594	0.000220693882757	0.000403183650189	0.00172171830481	9.23215148255e-13	3.32357453372e-13	3.00722520951e-12	1.32317909219e-12	4.80842175176e-12	2.64463196347e-12	3.49220380975e-12	2.47946470493e-12	2.46807530011e-12	2.39403304111e-12	1.42782721844e-12	1.76336661478e-12	8.25960298327e-13	1.37274601582e-12	4.37065397955e-13	9.43624194186e-13	5.80667522525e-14	2.06136970496e-13	2.38021077889e-14	1.05657556475e-13	99.99	99.99	99.99	99.99	9.7336236805e-14	3.26329467513e-13	3.1251246274e-14	1.4384323635e-13	9.04999607919e-15	1.04625194672e-13	1.05866551628e-14	2.33841215233e-13	01332258+3029201	J013322.55+302918.4
J013327.51+303028.7	J013327.36+303029.4	M33	23.364625	30.5079722222	18.69	19.76	19.82	1.3	1.17	99.99	99.99	99.99	99.99	99.99	99.99	99.99	14.455	14.565	12.557	9.209	6.09237557968e-05	5.15169391382e-05	4.4627923234e-05	888.16780097	896.975579862	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000511348255024	0.000256442673238	0.000300540436188	0.0017328544932	1.41027212493e-12	5.07697964973e-13	7.98299676729e-13	3.51251857761e-13	4.42590974221e-13	2.43425035822e-13	5.28566435809e-06	3.75282169424e-06	2.85994977106e-06	2.77415127792e-06	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.36481740302e-13	4.57568682536e-13	3.63134357709e-14	1.67143482166e-13	6.74603190844e-15	7.79895256871e-14	1.06551303518e-14	2.35353715749e-13		J013327.31+303032.0
J013327.65+303751.2	J013327.65+303751.2	M33	23.3652083333	30.6308888889	16.52	16.68	16.5	16.4	16.23	16.189	15.902	15.798	15.96	15.97	99.99	99.99	99.99	99.99	99.99	99.99	0.000449558971178	0.000878921425991	0.000949744259754	0.000810018661652	0.000848751626503	0.000533197761001	0.000446169580035	0.00031969103314	0.000114620681802	7.34622884215e-05	99.99	99.99	99.99	99.99	99.99	99.99	1.04064576662e-11	3.74632475982e-12	1.36196501961e-11	5.9926460863e-12	9.4189513364e-12	5.18042323502e-12	4.82058318777e-12	3.42261406332e-12	2.70619075301e-12	2.62500503042e-12	1.04875889328e-12	1.2952172332e-12	4.84572955939e-13	8.05360252771e-13	2.05753117956e-13	4.44220981667e-13	2.72852247893e-14	9.68625480019e-14	1.11844702224e-14	4.96478633171e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01332763+3037507	
J013327.81+302106.0	J013327.81+302106.0	M33	23.365875	30.3516666667	17.85	17.89	17.82	17.71	17.6	16.949	16.147	16.506	99.99	99.99	99.99	99.99	16.156	16.159	12.586	9.085	0.000132064675522	0.000288369982884	0.000281583159334	0.000242379019625	0.00024031485617	0.000264781913927	0.000356040954489	0.000166544561393	99.99	99.99	99.99	99.99	0.000106737438973	5.90731725502e-05	0.000292619263159	0.00194250478279	3.05705267411e-12	1.10053896268e-12	4.4685431232e-12	1.96615897421e-12	2.79256025786e-12	1.53590814182e-12	1.44244606006e-12	1.02413670264e-12	7.66228683719e-13	7.43241823207e-13	5.20805613455e-13	6.43194932617e-13	3.86686644433e-13	6.42673203048e-13	1.07188063577e-13	2.31419029263e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.84888259289e-14	9.55116378091e-14	8.36502688923e-15	3.85025457657e-14	6.56823058931e-15	7.59340001969e-14	1.19442467622e-14	2.63828105756e-13	01332779+3021056	J013327.85+302105.7
J013327.98+301844.3	J013327.98+301844.3	M33	23.3665833333	30.3123055556	17.93	17.82	17.66	17.53	17.38	16.74	16.457	15.929	15.26	14.84	99.99	14.07	15.213	14.832	12.405	8.526	0.000122683644441	0.000307574305223	0.000326292188911	0.000286084958513	0.00029429346579	0.000320987645428	0.000267608532602	0.000283354722478	0.00021840520664	0.00020800053543	99.99	0.000148603609814	0.000254399807444	0.000200535052229	0.000345702812167	0.00325058926507	2.83989917687e-12	1.02236370367e-12	4.76613076276e-12	2.09709753561e-12	3.2359555925e-12	1.77977557588e-12	1.7025488505e-12	1.20880968386e-12	9.38336058423e-13	9.10185976671e-13	6.31357954586e-13	7.79727073914e-13	2.90642534767e-13	4.83047892783e-13	1.82367071935e-13	3.93730508307e-13	5.19909240168e-14	1.84567780259e-13	3.16676194649e-14	1.40572562805e-13	99.99	99.99	7.19416580948e-15	5.66324732522e-14	6.79007469201e-14	2.27644044124e-13	2.83966652156e-14	1.30704170654e-13	7.75976181873e-15	8.9709054434e-14	1.99875133633e-14	4.41490191423e-13	01332801+3018439	J013327.89+301844.1
J013328.25+304237.4	J013328.25+304237.4	M33	23.3677083333	30.7103888889	19.24	18.98	18.55	18.33	18.07	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	3.6710193075e-05	0.000105669597129	0.000143749610749	0.000136928870105	0.000155876490605	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.49772987847e-13	3.05918275625e-13	1.63744210427e-12	7.20474525881e-13	1.42561597437e-12	7.84088785903e-13	8.148911135e-13	5.78572690585e-13	4.97002308232e-13	4.82092238985e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013331.15+304530.0	J013331.15+304530.0	M33	23.3797916667	30.7583333333	18.78	18.82	18.69	18.61	18.46	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.60772449327e-05	0.000122447536387	0.000126359144634	0.000105802279469	0.000108838016774	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.29808437344e-12	4.67310374439e-13	1.89743083245e-12	8.34869566277e-13	1.25314854182e-12	6.89231698003e-13	6.29650542368e-13	4.47051885082e-13	3.47023116509e-13	3.36612423014e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013331.98+304159.2	J013331.98+304159.2	M33	23.38325	30.6997777778	19.2	18.99	18.48	18.04	17.38	16.558	15.552	15.265	15.25	15.75	99.99	99.99	15.407	16.572	12.548	6.899	3.80878684655e-05	0.00010470081244	0.000153322777253	0.000178852503876	0.00029429346579	0.00037956688615	0.000615885467625	0.000522312542832	0.000220426085136	8.99631084361e-05	99.99	99.99	0.00021277312801	4.03822297622e-05	0.000303042061976	0.014546620095	8.81663621886e-13	3.17398903879e-13	1.62242994483e-12	7.13869175724e-13	1.52055646863e-12	8.36306057744e-13	1.06438704945e-12	7.5571480511e-13	9.38336058423e-13	9.10185976671e-13	7.4657880539e-13	9.22024824657e-13	6.68896883431e-13	1.11170662026e-12	3.36160301963e-13	7.25770091939e-13	5.24719901137e-14	1.86275564904e-13	1.36966834145e-14	6.0799577677e-14	99.99	99.99	99.99	99.99	5.67903508323e-14	1.903953302e-13	5.71830533599e-15	2.63202158005e-14	6.8021842439e-15	7.86386916068e-14	8.94455558147e-14	1.9757002705e-12	01333193+3041594	J013331.92+304159.8
J013333.38+303246.4	J013333.38+303246.4	M33	23.3890833333	30.5462222222	20.06	19.08	17.8	17.21	16.62	15.939	15.574	15.255	15.44	15.54	99.99	99.99	15.455	16.581	11.576	8.977	1.72499034517e-05	9.63718179722e-05	0.000286818181119	0.0003841448582	0.000592625888638	0.000671256210835	0.000603531520246	0.000527145441287	0.000185038878457	0.00010916023273	99.99	99.99	0.000203571406975	4.00488726476e-05	0.000741827471869	0.00214566588791	3.99303320641e-13	1.43749195431e-13	1.49336494792e-12	6.57080577083e-13	2.84447782927e-12	1.5644628061e-12	2.28612294108e-12	1.62314728817e-12	1.88955007537e-12	1.83286357311e-12	1.32030922159e-12	1.63058188867e-12	6.55479588602e-13	1.08940707626e-12	3.39270754941e-13	7.32485559918e-13	4.40481361135e-14	1.56370883203e-13	1.66194029435e-14	7.37735296663e-14	99.99	99.99	99.99	99.99	5.43343594638e-14	1.82161373538e-13	5.67110046944e-15	2.61029412407e-14	1.66513094187e-14	1.92502457927e-13	1.31934618959e-14	2.91421144395e-13	01333334+3032461	J013333.27+303245.9
J013333.82+305916.2	J013333.82+305916.2	M33	23.3909166667	30.9878333333	18.59	18.53	18.41	18.3	18.16	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	6.68015698583e-05	0.000159937407353	0.000163533479514	0.000140765110152	0.000143476449024	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.54633263561e-12	5.56679748819e-13	2.47836891559e-12	1.09048232286e-12	1.62181963155e-12	8.92000797351e-13	8.37721345876e-13	5.94782155572e-13	4.57465561773e-13	4.4374159492e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013336.61+302208.1	J013336.61+302208.1	M33	23.4025416667	30.3689166667	17.08	17.04	16.74	16.56	16.37	16.116	15.98	15.788	15.73	15.66	99.99	99.99	15.491	15.936	12.726	9.243	0.000268402569193	0.000630884782052	0.000761389138873	0.000699028728296	0.000746071790893	0.000570280231278	0.000415240740299	0.000322649097849	0.000141665137493	9.77382261852e-05	99.99	99.99	0.000196932220709	7.25421286909e-05	0.000257218921175	0.00167943073464	6.21302243503e-12	2.23668807661e-12	9.7761071599e-12	4.30148715036e-12	7.55096666651e-12	4.15303166658e-12	4.16005987877e-12	2.95364251393e-12	2.37880260674e-12	2.30743852854e-12	1.12169725374e-12	1.38529610837e-12	4.50981962816e-13	7.49532022201e-13	2.07656928117e-13	4.48331307804e-13	3.37231035493e-14	1.197170176e-13	1.48804278201e-14	6.60542190934e-14	99.99	99.99	99.99	99.99	5.25623231131e-14	1.76220444469e-13	1.02722916496e-14	4.72813040046e-14	5.77362258374e-15	6.67476959661e-14	1.03266335775e-14	2.2809778045e-13	01333661+3022080	J013336.51+302208.6
J013337.00+303637.5	J013337.00+303637.5	M33	23.4041666667	30.6104166667	99.99	16.84	16.38	1.05	99.99	15.274	15.137	14.956	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000758490335803	0.00106073445851	1118.13701458	99.99	0.00123847805921	0.000902609617354	0.000694273286281	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.17534659474e-11	5.17152501684e-12	1.05196805803e-11	5.78582431914e-12	6.65425717861e-06	4.72452259681e-06	99.99	99.99	2.43599087193e-12	3.00844872683e-12	9.80300383334e-13	1.6292592371e-12	4.46834219787e-13	9.6471508052e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01333699+3036375	
J013337.09+303521.6	J013337.09+303521.6	M33	23.4045416667	30.5893333333	17.72	18.0	17.94	17.89	17.76	99.99	99.99	99.99	15.38	15.69	99.99	99.99	99.99	99.99	99.99	99.99	0.000148862966299	0.00026058538327	0.00025211963944	0.000205350150039	0.000207386565585	99.99	99.99	99.99	0.000195552326638	9.50745881786e-05	99.99	99.99	99.99	99.99	99.99	99.99	3.44590199765e-12	1.24052471916e-12	4.03799664159e-12	1.7767185223e-12	2.50036006056e-12	1.37519803331e-12	1.2220798455e-12	8.67676690306e-13	6.61238916733e-13	6.41401749231e-13	99.99	99.99	99.99	99.99	99.99	99.99	4.6550841493e-14	1.652554873e-13	1.44748948506e-14	6.42540582419e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013337.31+303111.1	J013337.31+303111.1	M33	23.4054583333	30.51975	17.34	16.94	16.2	15.87	15.54	15.229	14.883	15.135	14.81	14.76	99.99	99.99	14.356	14.517	12.508	9.145	0.000211245112027	0.000691751407799	0.00125200677033	0.00131976019179	0.00160243572837	0.00129088726704	0.00114051225614	0.000588749369609	0.000330569657228	0.000223905340807	99.99	99.99	0.000560166042609	0.00026803425172	0.000314414750488	0.00183807021161	4.88993314877e-12	1.76037593356e-12	1.0719288344e-11	4.71648687136e-12	1.24165960693e-11	6.82912783814e-12	7.85415706284e-12	5.57645151462e-12	5.10926473069e-12	4.95598678877e-12	2.53907574365e-12	3.13575854341e-12	1.23868013413e-12	2.05868638292e-12	3.7891903724e-13	8.18086201402e-13	7.86914478622e-14	2.79354639911e-13	3.40890907524e-14	1.5132147385e-13	99.99	99.99	99.99	99.99	1.49511483812e-13	5.01252200629e-13	3.79548554121e-14	1.74698608491e-13	7.05745944267e-15	8.15898771249e-14	1.13020901509e-14	2.4964395788e-13	01333726+3031109	J013337.25+303111.1
J013339.24+302022.5	J013339.24+302022.5	M33	23.4135	30.3395833333	17.91	18.02	17.94	1.4	1.31	99.99	99.99	99.99	99.99	99.99	99.99	99.99	14.722	14.963	12.78	8.751	0.000124964503682	0.000255829164007	0.00025211963944	810.018661652	788.461731746	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000399868117633	0.000177742095277	0.000244738848523	0.00264217815016	2.8926968445e-12	1.04137086402e-12	3.9642948968e-12	1.74428975459e-12	2.50036006056e-12	1.37519803331e-12	4.82058318777e-06	3.42261406332e-06	2.51396024576e-06	2.43854143839e-06	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.06727061351e-13	3.57813145886e-13	2.51690800097e-14	1.15848241469e-13	5.4934906674e-15	6.35091469076e-14	1.62464608039e-14	3.58856700175e-13		J013339.05+302026.5
J013339.42+303124.8	J013339.46+303126.9	M33	23.41425	30.5235555556	16.19	16.92	17.32	17.03	17.12	16.074	14.953	14.533	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000609237557968	0.000704612026658	0.00044627923234	0.000453414103212	0.000373921656965	0.00059277286782	0.00106930095979	0.00102501555288	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.41027212493e-11	5.07697964973e-12	1.09185747933e-11	4.80417290903e-12	4.42590974221e-12	2.43425035822e-12	2.69835808299e-12	1.91583423893e-12	1.19222549782e-12	1.15645873288e-12	1.16593853593e-12	1.43993409187e-12	1.16133943249e-12	1.9301461368e-12	6.59699910524e-13	1.42429210682e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01333938+3031251	
J013339.82+305444.7	J013339.82+305444.7	M33	23.4159166667	30.9124166667	18.62	18.82	18.3	17.98	17.67	99.99	99.99	99.99	17.05	17.22	99.99	99.99	99.99	99.99	99.99	99.99	6.49810416236e-05	0.000122447536387	0.000180970037907	0.000189014457663	0.000225310078845	99.99	99.99	99.99	4.20013246441e-05	2.3230815354e-05	99.99	99.99	99.99	99.99	99.99	99.99	1.50419077832e-12	5.41508680197e-13	1.89743083245e-12	8.34869566277e-13	1.79474417759e-12	9.87109297676e-13	1.12486287044e-12	7.98652638012e-13	7.18386902471e-13	6.96835295397e-13	99.99	99.99	99.99	99.99	99.99	99.99	9.9983315955e-15	3.5494077164e-14	3.5368400325e-15	1.57000329043e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013339.91+303446.4	J013339.91+303446.4	M33	23.4162916667	30.5795555556	18.17	18.08	17.87	17.74	17.51	16.567	15.31	14.803	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.83527864845e-05	0.000242075061944	0.000268909829512	0.000235773518442	0.000261084217479	0.000376433544512	0.000769661843475	0.000799337991888	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.27668487233e-12	8.19606554038e-13	3.75116314996e-12	1.65051178598e-12	2.66687434227e-12	1.46678088825e-12	1.40313540037e-12	9.96226134263e-13	8.32450475542e-13	8.07476961276e-13	7.40415763928e-13	9.14413468451e-13	8.3590932967e-13	1.38928130591e-12	5.14453854136e-13	1.11070587108e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01333987+3034476	
J013342.60+304335.9	J013342.60+304335.9	M33	23.4275	30.7266388889	19.09	18.82	18.28	18.0	17.68	16.857	15.743	15.571	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	4.21489411249e-05	0.000122447536387	0.000184334522108	0.000185564555012	0.000223244423626	0.000288196244406	0.000516535240655	0.000394031058308	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.75669933447e-13	3.51241176041e-13	1.89743083245e-12	8.34869566277e-13	1.82811096306e-12	1.00546102968e-12	1.10433180923e-12	7.84075584556e-13	7.11800691761e-13	6.90446671008e-13	5.66859796567e-13	7.0007184876e-13	5.60995235021e-13	9.32374080605e-13	2.53598350952e-13	5.47518839705e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01334255+3043354	
J013343.04+303836.3	J013342.84+303835.6	M33	23.4293333333	30.6434166667	19.3	20.07	20.48	20.12	19.73	16.121	16.016	16.042	15.71	16.2	99.99	99.99	14.094	14.439	11.668	7.786	3.47365488885e-05	3.8721310886e-05	2.43000225918e-05	2.63326777548e-05	3.3789410853e-05	0.000567660031623	0.00040169826564	0.000255346820854	0.000144298889038	5.94380363061e-05	99.99	99.99	0.000713044736286	0.00028799854619	0.000681558145249	0.00642631628951	8.04086779826e-13	2.89471240737e-13	6.00020313317e-13	2.64008937859e-13	2.40991959588e-13	1.32545577773e-13	1.56711036033e-13	1.11264835584e-13	1.07735394366e-13	1.04503332535e-13	1.116543523e-12	1.37893125091e-12	4.36273840009e-13	7.25087122095e-13	1.64341189163e-13	3.54812627402e-13	3.43500628537e-14	1.21942723131e-13	9.0493089914e-15	4.01698826128e-14	99.99	99.99	99.99	99.99	1.90315671493e-13	6.38052320247e-13	4.07818892898e-14	1.87710880023e-13	1.52984838035e-14	1.76862711555e-13	3.95147071006e-14	8.7281270485e-13	01334279+3038355	J013343.30+303835.5
J013344.15+303205.7	J013344.15+303205.7	M33	23.4339583333	30.5349166667	18.78	18.08	17.12	16.71	16.29	15.679	15.346	15.22	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.60772449327e-05	0.000242075061944	0.000536545648951	0.000608828570679	0.000803120329767	0.000852880759448	0.000744560438435	0.000544415466985	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.29808437344e-12	4.67310374439e-13	3.75116314996e-12	1.65051178598e-12	5.32111387389e-12	2.92661263064e-12	3.62326068645e-12	2.57251508738e-12	2.56069825625e-12	2.48387730856e-12	1.67755070783e-12	2.07177512417e-12	8.08647358925e-13	1.34397191053e-12	3.50385741807e-13	7.56482816561e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01334409+3032055	
J013345.15+303620.1	J013345.15+303620.1	M33	23.438125	30.6055833333	17.25	17.08	16.6	1.12	0.8	15.621	15.504	15.236	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.00022950210257	0.000608065063505	0.000866177059511	1048.32278341	1261.19029327	0.000899680519751	0.000643724378535	0.00053645148906	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.3125486706e-12	1.91251752142e-12	9.42249581877e-12	4.14589816026e-12	8.59018571416e-12	4.72460214279e-12	6.23877871498e-06	4.42953288763e-06	4.02122529473e-06	3.90058853589e-06	1.76960222869e-12	2.18545875243e-12	6.99131986749e-13	1.16195736198e-12	3.45260126386e-13	7.45416612867e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01334510+3036197	
J013345.50+304442.1	J013345.50+304442.1	M33	23.4395833333	30.7450277778	19.77	19.05	17.93	17.38	16.81	15.79	14.491	14.093	99.99	99.99	99.99	99.99	13.188	13.223	9.322	5.307	2.25313217117e-05	9.90717995555e-05	0.000254452473741	0.000328469481172	0.000497485720487	0.000769995730451	0.0016364395105	0.0015372002808	99.99	99.99	99.99	99.99	0.00164254311542	0.000882653597132	0.00591429403876	0.0630321464885	5.21558372956e-13	1.87761014264e-13	1.53520350551e-12	6.75489542424e-13	2.52349560735e-12	1.38792258404e-12	1.95478762848e-12	1.38789921622e-12	1.5862016808e-12	1.53861563037e-12	1.51452224515e-12	1.87043497276e-12	1.77729358141e-12	2.95386193231e-12	9.89341951796e-13	2.13598927393e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	4.38404044035e-13	1.46979339803e-12	1.24987718708e-13	5.75293471668e-13	1.32754237025e-13	1.5347451834e-12	3.87577687466e-13	8.56093223405e-12	01334547+3044420	J013345.56+304441.7
J013345.51+304317.4	J013345.51+304317.4	M33	23.439625	30.7215	18.79	18.61	18.23	18.02	17.73	14.83	14.152	13.72	13.42	13.55	99.99	99.99	13.447	13.372	11.624	8.953	5.55631256609e-05	0.000148576475419	0.000193021940491	0.00018217762018	0.000213196769434	0.00186418202929	0.00223614497546	0.00216735701167	0.0011892221441	0.000682439966395	99.99	99.99	0.00129394786474	0.000769467525156	0.000709745932644	0.00219362353422	1.28618346437e-12	4.63026047174e-13	2.30232141662e-12	1.01302142331e-12	1.91426717842e-12	1.05284694813e-12	1.08417548213e-12	7.6976459231e-13	6.79764383357e-13	6.59371451856e-13	3.66670234743e-12	4.52837739907e-12	2.42861779278e-12	4.0363627716e-12	1.39491076273e-12	3.01161233673e-12	2.83091960509e-13	1.00497645981e-12	1.03899968905e-13	4.6121196197e-13	99.99	99.99	99.99	99.99	3.4536200076e-13	1.15786064375e-12	1.0896006191e-13	5.01521372962e-13	1.59311963782e-14	1.84177375089e-13	1.34883481514e-14	2.97934680471e-13	01334563+3043192	J013345.61+304319.4
J013345.73+304319.9	J013345.73+304319.9	M33	23.4405416667	30.7221944444	17.71	17.71	17.68	19.69	19.31	14.83	14.152	13.72	13.42	13.55	99.99	99.99	13.447	13.372	11.624	8.953	0.000150240378367	0.0003403690415	0.000320336685287	3.91286644327e-05	4.97485720487e-05	0.00186418202929	0.00223614497546	0.00216735701167	0.0011892221441	0.000682439966395	99.99	99.99	0.00129394786474	0.000769467525156	0.000709745932644	0.00219362353422	3.47778653627e-12	1.25200315306e-12	5.27431365961e-12	2.32069801023e-12	3.17689274664e-12	1.74729101065e-12	2.32862513982e-13	1.65332384927e-13	1.5862016808e-13	1.53861563037e-13	3.66670234743e-12	4.52837739907e-12	2.42861779278e-12	4.0363627716e-12	1.39491076273e-12	3.01161233673e-12	2.83091960509e-13	1.00497645981e-12	1.03899968905e-13	4.6121196197e-13	99.99	99.99	99.99	99.99	3.4536200076e-13	1.15786064375e-12	1.0896006191e-13	5.01521372962e-13	1.59311963782e-14	1.84177375089e-13	1.34883481514e-14	2.97934680471e-13	01334563+3043192	J013345.61+304319.4
J013345.86+304444.5	J013346.10+304444.5	M33	23.4410833333	30.7456944444	18.09	18.27	18.1	1.82	1.64	15.366	14.479	14.216	13.83	14.12	99.99	99.99	13.188	13.223	9.322	5.307	0.000105873353314	0.000203212328236	0.000217573840307	550.167617482	581.80924715	0.00113785865444	0.00165462642785	0.00137255720892	0.000815197778419	0.000403705301748	99.99	99.99	0.00164254311542	0.000882653597132	0.00591429403876	0.0630321464885	2.45077206746e-12	8.82277944284e-13	3.1489513673e-12	1.38553860161e-12	2.15775709396e-12	1.18676640168e-12	3.27415761247e-06	2.32465190485e-06	1.85506189973e-06	1.79941004273e-06	2.23808025919e-12	2.7640291201e-12	1.79704591034e-12	2.98669030298e-12	8.83377686682e-13	1.90721242555e-12	1.94056205932e-13	6.88899531059e-13	6.14632353964e-14	2.72835301924e-13	99.99	99.99	99.99	99.99	4.38404044035e-13	1.46979339803e-12	1.24987718708e-13	5.75293471668e-13	1.32754237025e-13	1.5347451834e-12	3.87577687466e-13	8.56093223405e-12	01334571+3044433	J013345.56+304441.7
J013346.16+303448.5	J013346.16+303448.5	M33	23.4423333333	30.5801388889	17.28	17.27	17.08	16.97	16.75	16.311	15.89	15.81	15.54	16.0	99.99	99.99	99.99	99.99	99.99	99.99	0.000223247533126	0.000510446290013	0.00055668135717	0.000479175963199	0.000525751619994	0.000476527882494	0.000451128180231	0.000316177131573	0.000168757462855	7.14602371144e-05	99.99	99.99	99.99	99.99	99.99	99.99	5.16776697051e-12	1.86039610938e-12	7.909808213e-12	3.48031561372e-12	5.52080684797e-12	3.03644376638e-12	2.85167206824e-12	2.02468716845e-12	1.67632570941e-12	1.62603593813e-12	9.37293610766e-13	1.1575576093e-12	4.89958360193e-13	8.1431079464e-13	2.03491571248e-13	4.39338302325e-13	4.01723775889e-14	1.42611940441e-13	1.08796623582e-14	4.82948212082e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01334606+3034475	
